id;url;name;category;phone;fax;address;city;province;website;email;facilities;rate;DO_Y;DO_X;PRO_COM;ISTATPRO;ISTATREG
17437;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17437;ALFIERI B&B;Alloggi Privati;050 864590 - 320 3489946;;Via Vittorio Alfieri, 10 - Ghezzano;San Giuliano Terme;PI;www.bb-cisanello-pisa.com;info@bb-cisanello-pisa.com;"Accessibilit&agrave; Disabili;Riscaldamento;Asciugacapelli;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Lavatura e Stiratura Biancheria;Accesso con Vetture Private;Somministrazione Alimenti;Smaltimenti Rifiuti;Colazione Compresa;Somministrazione Bevande";0;43.7142458000;10.4414073000;SAN GIULIANO TERME;PISA;Toscana
17441;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17441;AGRITURISMO BOSCHI SALVIATI;Agriturismi;0575 848518;0575 848210;Boschi Salviati, 30;Marciano della Chiana;AR;;info@sanlucianovini.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancom";2;43.3426581861;11.7806053162;MARCIANO DELLA CHIANA;AREZZO;Toscana
17444;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17444;FOSSEDERI;Agriturismi;338 1943093;050 685629;Via del Lago, 2 Pieve di Santa Luce;Santa Luce;PI;www.agriturismofossederi.com;info@agriturismofossederi.com;Carta di Credito;1;43.4786669000;10.5419486000;SANTA LUCE;PISA;Toscana
17446;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17446;GI E GI HOLIDAY HOMES - POIANA CIVETTA ISTRICE;Case per Vacanze;;;Loc. Cerrete, 1 - Torcigliano;Pescaglia;LU;www.casavacanze-toscana.it;info@casavacanze-toscana.it;"Asciugacapelli;Wi-Fi;Parco o Giardino Proprio;Propria Piscina Scoperta;Carta di Credito;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Estintori;Lampada Esterna";0;43.9249754723;10.4457557201;PESCAGLIA;LUCCA;Toscana
17447;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17447;GI E GI HOLIDAY HOMES - GEMMA BRUNA ZITA;Case per Vacanze;;;Via Don Aldo Mei - Loc. Cucco - Torcigliano;Pescaglia;LU;www.casavacanze-toscana.it;info@casavacanze-toscana.it;"Cassette di Sicurezza in Camera;Asciugacapelli;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Rifornimento benzina immediate vicinanze";0;43.9217607741;10.4370117188;PESCAGLIA;LUCCA;Toscana
17528;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17528;LA LUNA DI GIULIA;Alloggi Privati;00390187410340;00393293234082;Via Bora, 2;Podenzana;MS;www.lalunadigiulia.it;info@lalunadigiulia.it;"Riscaldamento;Frigo Bar;Asciugacapelli;Accesso Internet;Trasporto Clienti Stazione;Propria Piscina Scoperta;Sauna;Accesso con Vetture Private;Maneggio;Degustazione;Somministrazione Alimenti;Macchine Lavatrici per biancheria;Lampada Esterna;Tavernetta o T";0;44.2073703000;9.94314810000;PODENZANA;MASSA-CARRARA;Toscana
17655;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17655;MAGNOLIA B&B;Affittacamere;00390585840610;00390585840610;Viale XX Settembre, 142 - Loc. Stadio;Carrara;MS;www.bedandbreakfastmagnolia.it;info@bedandbreakfastmagnolia.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Somministrazione Alimenti;Somministrazione Bevande";0;44.0793370000;10.1012360000;CARRARA;MASSA-CARRARA;Toscana
17707;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17707;CASA AL PARCO;Case per Vacanze;3358259393;05711839403;Via Spillocchi, 79/e (Spillocchi);Gambassi Terme;FI;;info@casaalparco.com;"Riscaldamento;Aria Condizionata;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Accesso con Vetture Private;Lampada Esterna;Rifornimento benzina immediate vicinanze;Impianto autonomo di chiarificazio";0;43.5273932386;10.9278130531;GAMBASSI TERME;CITTA' METROPOLITANA DI FIRENZE;Toscana
17718;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17718;AGRITURISMO BELVEDERE;Agriturismi;0575 618703;0575 618483;C.S. Centoia,109;Cortona;AR;;romina.mencacci@alice.it;"Propria Piscina Scoperta;Carta di Credito";1;43.2008639000;11.9396678000;CORTONA;AREZZO;Toscana
17747;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17747;LA REGINA;Agriturismi;050 749202;050 749202;di Macerata 304 Santo Stefano a Macerata;Cascina;PI;agriturismolaregina.it;info@agriturismolaregina.it;"Propria Piscina Scoperta;Carta di Credito";2;43.6536560000;10.5081820000;CASCINA;PISA;Toscana
17752;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17752;BORGO DI PRATAVECCHIE;Case per Vacanze;050 7846191;050 7846190;Via di Pratavecchie Migliarino;Vecchiano;PI;www.pratavecchie.it;info@pratavecchie.it;"Riscaldamento;Aria Condizionata;Telefono in camera;Cassette di Sicurezza in Camera;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Giochi per Bambin";0;43.7593863619;10.3357851505;VECCHIANO;PISA;Toscana
17788;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17788;LE CRETE;Agriturismi;+39 0577 661929;+39 0577 661735;PODERE SOLE, 9;Trequanda;SI;www.lecreteaziendagraria.it;info@lecreteaziendagraria.it;"Telefono in camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Mountain Bike;Carta di Credito;Bancomat;Spaccio Alimentare;Accesso con Vetture Private;Trekking;Degustazione;Sommin";1;43.1925368688;11.6443061829;TREQUANDA;SIENA;Toscana
17796;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17796;CRISTINA CASA VACANZE;Case per Vacanze;320 1430305;;Via Magenta, 20 - Casciana Alta;Lari;PI;www.cristinacasavacanze.it;info@cristinacasavacanze.it;"Tv Satellitare;Accettazione Animali";0;43.5395154218;10.5998191237;LARI;PISA;Toscana
17817;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17817;MIMOSA B&B;Alloggi Privati;050 775388;;Via Luigi Preite, 17 Casciavola;Cascina;PI;;sgradassi@yahoo.it;;0;43.6907698000;10.4885294000;CASCINA;PISA;Toscana
17824;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17824;A CASA DI DUKE...;Alloggi Privati;00390000000000000000000;;Via Luogo al Colle, 18 - Bedizzano;Carrara;MS;donatellacamarrone.vpsite.it;camaxdona@cheapnet.it;"Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";0;44.0800000000;10.1242222000;CARRARA;MASSA-CARRARA;Toscana
17825;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17825;TRE GATTI;Alloggi Privati;00390000000000000000;;Via Viottolo delle Miniere, 8 - Castagnetola;Massa;MS;;lavi.cuore@libero.it;Accettazione Animali;0;44.0386652000;10.1441744000;MASSA;MASSA-CARRARA;Toscana
17846;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17846;LA QUERCIA HOTEL;Alberghi - Hotel;;;Via Firenze, 1;Ponsacco;PI;;laquerciahotel@hotmail.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Ristorante;Proprio Parcheggio;Carta di Credito;Bancomat;Accettazione Gruppi;Somministrazione Alimenti;Estintori;Tavernetta o Tavola calda;Colaz";3;43.6275147000;10.6181783000;PONSACCO;PISA;Toscana
17848;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17848;PARCO DEL MULINO;Affittacamere;0586 509567;0586 509567;VIA VOLTOLINO FONTANI, 1/3 - ARDENZA;Livorno;LI;www.parcodelmulino.it;parcodelmulino@gmail.com;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Servizio Congressi;Accesso con Vetture Private;Somministrazione Alimenti;Macchine Lavatric";0;43.5135530042;10.3248631954;LIVORNO;LIVORNO;Toscana
17851;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17851;AGRITURISMO LA SALCIAIA;Agriturismi;3283578556;;La Salciaia,668;Monte San Savino;AR;www.lasalciaia.it;info@lasalciaia.it;"Accettazione Animali;Propria Piscina Scoperta;Accesso con Vetture Private;Visite Guidate";1;43.3091910999;11.7566585541;MONTE SAN SAVINO;AREZZO;Toscana
17857;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17857;IL CUORE B&B;Alloggi Privati;0039058547282;;Via Giardini, 13;Massa;MS;www.bbilcuore.it;info@bbilcuore.it;"Riscaldamento;Cassette di Sicurezza in Camera;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Trasporto Clienti Stazione;Mountain Bike;Giochi per Bambini;Servizio Colazione in Camera;Lavatura e Stiratura Biancheria;Acc";0;44.0362803000;10.1439043000;MASSA;MASSA-CARRARA;Toscana
17859;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17859;PALAZZO DEL DUCA;Case per Vacanze;00000000000000;;Via del borgo, 77 - Tavernelle;Licciana Nardi;MS;www.palazzodelduca.it;info@palazzodelduca.it;"Accettazione Animali;Proprio Parcheggio";0;44.3015361000;10.0732899000;LICCIANA NARDI;MASSA-CARRARA;Toscana
17863;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17863;B&B SAN MARCO;Alloggi Privati;00390585855520;00390585855520;Via Filattiera, 15 Ter - Avenza;Carrara;MS;;bandbsanmarco@libero.it;"Proprio Parcheggio;Somministrazione Alimenti;Somministrazione Bevande";0;44.0530646000;10.0536924000;CARRARA;MASSA-CARRARA;Toscana
17866;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17866;CASA VIRGILIO B&B;Alloggi Privati;0039018768927;00390187029390;Via Boccognano, 5 - Fosdinovi;Fosdinovo;MS;;casavirgilio2000@yahoo.it;"Accettazione Animali;Proprio Parcheggio;Somministrazione Alimenti;Somministrazione Bevande";0;44.1332732000;10.0176036000;FOSDINOVO;MASSA-CARRARA;Toscana
17867;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17867;LA CASATORRE;Case per Vacanze;00393337522679;00390117640435;Via Ponticello, 100 - Filattiera;Filattiera;MS;www.casatorre.it;info@casatorre.it;"Riscaldamento;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Macchine Lavatrici per biancheria;Edificio di Valore Storico";0;44.3492635904;9.92563247681;FILATTIERA;MASSA-CARRARA;Toscana
17868;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17868;LOCANDA DI CAMPAGNA;Alloggi Privati;0039000000000000;;Via Castagnetoli Ponte Taglia, 2 - Piano di Busatica;Mulazzo;MS;www.locandadicampagna.com;info@locandadicampagna.com;"Accettazione Animali;Proprio Parcheggio;Somministrazione Alimenti;Somministrazione Bevande";0;44.3301734000;9.88366080000;MULAZZO;MASSA-CARRARA;Toscana
17870;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17870;IL MULINO DEL TEMPO PERDUTO;Case per Vacanze;00390000000000;00390572524578;Piazza Roma, 0 - Piallastra Le tre fontane;Bagnone;MS;;debdorsi73@hotmail.it;"Accettazione Animali;Carta di Credito";0;44.3153196000;9.99565310000;BAGNONE;MASSA-CARRARA;Toscana
17871;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17871;LE ROCCAGLIE;Case per Vacanze;00390187415720;00390187415087;Via Saigola, 8;Aulla;MS;www.loeroccaglie.it;info@leroccaglie.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito";0;44.1881540000;9.93954170000;AULLA;MASSA-CARRARA;Toscana
17873;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17873;B&B VILLA BELVERDE;Affittacamere;00390585845304;00390585847281;Via XX Settembre, 73 - Carrara;Carrara;MS;www.villabelverde.it;info@villabelverde.it;"Riscaldamento;Aria Condizionata;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Carta di Credito;Custodia Valori alla Reception;Servizio Colazione in Camera;La";0;44.0664329000;10.0756357000;CARRARA;MASSA-CARRARA;Toscana
17874;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17874;B&B CENTRALE;Alloggi Privati;0039058551292;0039058551292;Viale XX Settembre, 254/A - Avenza;Carrara;MS;www.centralecarrara.com;bedandbreakfastcentrale@gmail.com;"Aria Condizionata;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";0;44.0503629000;10.0577867000;CARRARA;MASSA-CARRARA;Toscana
17904;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17904;ELY;Alberghi - Hotel;0584 50758;0584 407387;Via Carrara, 16;Viareggio;LU;www.elyhotel.it;info@elyhotel.it;"Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Carta di Credito;Bancomat;Somministrazione Alimenti;Estintori;Sala separata per sogg";2;43.8776957300;10.2386999130;VIAREGGIO;LUCCA;Toscana
17928;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17928;FATTORIA DI PIETRA;Agriturismi;335/8446154;;Castel di Pietra;Gavorrano;GR;www.fattoriadipietra.com;info@fattoriadipietra.com;"Accettazione Animali;Carta di Credito";1;0E-11;0E-11;GAVORRANO;GROSSETO;Toscana
17931;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17931;ANTICO BORGO DE ROMOLINI;Agriturismi;0575 749988;0575 749988;;Sansepolcro;AR;www.anticoborgoderomolini.it;info@anticoborgoderomolini.it;"Accettazione Animali;Propria Piscina Scoperta";1;0E-11;0E-11;SANSEPOLCRO;AREZZO;Toscana
17940;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17940;RESIDENCE MIRANDA;Residence;0573 366509;;VIA Pacinotti, 16;Pistoia;PT;www.residencemiranda.it;info@residencemiranda.it;"Riscaldamento;Aria Condizionata;Ascensore;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Bancomat;Accettazione Gruppi;Accesso con Vetture Private;Estintori;Lampada Esterna;Edific";2;0E-11;0E-11;PISTOIA;PISTOIA;Toscana
17945;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17945;LA PICCIONAIA;Alloggi Privati;349 4100280;;Via G. B. Landeschi, 50 - Sant'Angelo - La Scala;San Miniato;PI;www.lapiccionaia.net;silviamaritan@yahoo.it;"Riscaldamento;Asciugacapelli;Accesso Internet;Wi-Fi;Proprio Parcheggio;Trasporto Clienti Stazione;Giochi per Bambini;Accesso con Vetture Private;Colazione Compresa;Rifornimento benzina immediate vicinanze";0;0E-11;0E-11;SAN MINIATO;PISA;Toscana
17961;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17961;B&B NATURAE;Alloggi Privati;050 773008 - 339 7338363;;via di Pettori, 69 - Pettori;Cascina;PI;www.bbnaturae.com;info@bbnaturae.com;Accettazione Animali;0;0E-11;0E-11;CASCINA;PISA;Toscana
17970;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17970;VILLA JACOPONE;Affittacamere;055576450;0554930328;Via Iacopone da Todi, 38;Firenze;FI;www.villajacopone.it;info@villajacopone.it;"Aria Condizionata;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito";0;0E-11;0E-11;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
17995;http://www.turismo.intoscana.it/booking/html/mappa.php?id=17995;LA PALMA;Alberghi - Hotel;0584 616200;0584 615009;Via Montecastrese, 11 Lido;Camaiore;LU;www.hotelapalma.it;info@hotelapalma.it;"Riscaldamento;Aria Condizionata;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Discoteca;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Accettazione Gru";3;0E-11;0E-11;CAMAIORE;LUCCA;Toscana
18002;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18002;WHAT ABOUT PISA;Affittacamere;0587 644032;;Via del Commercio Sud, 35 A;Casciana Terme;PI;www.whataboutpisa.it;info@whataboutpisa.it;"Riscaldamento;Aria Condizionata;Cassette di Sicurezza in Camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Trasporto Clienti Stazione;Mountain Bike;Carta di Credito;B";0;0E-11;0E-11;CASCIANA TERME;PISA;Toscana
18079;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18079;IL MUGELLO;Agriturismi;0558493562;;Via Scopeto, 19;Vicchio;FI;;si.manetti@tiscali.it;"Riscaldamento;Vendita prodotti agricoli;Ristorante;Accettazione Animali;Accesso con Vetture Private;Trekking;Degustazione;Somministrazione Alimenti;Colazione Compresa;Somministrazione Bevande";2;0E-11;0E-11;VICCHIO;CITTA' METROPOLITANA DI FIRENZE;Toscana
18087;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18087;L'OLIVETA;Case per Vacanze;+39 0577 1655432;+39 0577 1655432;STRADA GROSSETANA, 69;Siena;SI;www.casavacanzeloliveta.it;info@casavacanzeloliveta.it;"Riscaldamento;Accesso Internet;Wi-Fi;Proprio Parcheggio;Carta di Credito;Bancomat;Giochi per Bambini;Lavatura e Stiratura Biancheria;Accettazione Gruppi;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Lampada Esterna;Rifornimento benzina im";0;0E-11;0E-11;SIENA;SIENA;Toscana
18093;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18093;I LIMONI B&B;Affittacamere;050 577139;050 577139;Via A. Volpi, 15, p.t.;Pisa;PI;www.ilimonibedandbreakfast.it;ilimonibedandbreakfast@hotmail.it;"Accessibilit&agrave; Disabili;Riscaldamento;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Accettazione Gruppi;Accesso con Vetture Private;Cucina di Uso Comune;Lampada Esterna;Accesso con Mezzi Pubblici;Sala separata per soggio";0;0E-11;0E-11;PISA;PISA;Toscana
18120;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18120;LA CASA NEL BORGO;Alloggi Privati;334 1145146;;VIA PIAVE, 24 - BIBBONA;Bibbona;LI;www.casanelborgo.com;info@casanelborgo.com;"Riscaldamento;Asciugacapelli;Parco o Giardino Proprio;Edificio di Valore Storico;Colazione Compresa;Rifornimento benzina immediate vicinanze";0;0E-11;0E-11;BIBBONA;LIVORNO;Toscana
18135;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18135;PAPA NICOLETTA;Agriturismi;050 937736;;Via del Chiasso, 11 Montemagno;Calci;PI;;info@papanicoletta.it;Accettazione Animali;2;0E-11;0E-11;CALCI;PISA;Toscana
18167;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18167;TOSCANA FAMILY HOLIDAYS;Case per Vacanze;050 685978;;Via delle Colline, 4 Pieve di Santa Luce;Santa Luce;PI;www.toscanafamilyholidays.com;info@toscanafamilyholidays.com;"Aria Condizionata;Proprio Parcheggio;Carta di Credito";0;0E-11;0E-11;SANTA LUCE;PISA;Toscana
18201;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18201;CORTE TOMMASI;Residenze Turistico Alb.;0583 23599;0583 23332;Via Giovanni XXIII, 56 / C Orentano;Castelfranco di Sotto;PI;www.cortetommasitoscana.it;cortetommasi@libero.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Asciugacapelli;Accesso Internet;Parco o Giardino Proprio;Ristorante;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Propria";3;0E-11;0E-11;CASTELFRANCO DI SOTTO;PISA;Toscana
18216;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18216;B&B LA PERGOLETTA;Alloggi Privati;347 3880644;;Via Oratoio 23 / A - Oratoio;Pisa;PI;;pignieri@alice.it;"Riscaldamento;Frigo Bar;Asciugacapelli;Parco o Giardino Proprio;Accesso con Vetture Private;Cucina di Uso Comune;Sala Televisione;Colazione Compresa";0;0E-11;0E-11;PISA;PISA;Toscana
18217;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18217;TOWER'S GARDEN;Alloggi Privati;320 1538598;;Via Pietro da Pisa , 6;Pisa;PI;www.towersgarden.com;giulia_bargagna@yahoo.it;"Riscaldamento;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Accettazione Gruppi;Accesso con Vetture Private;Somministrazione Alimenti;Spazio attrezzato per il consumo di alimenti o bevande (Escluso Ristorante);Accesso";0;0E-11;0E-11;PISA;PISA;Toscana
18222;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18222;A CASA DI PATO;Alloggi Privati;339 1177241;050 564265;Via Aurelia, 8/A - Madonna dell'Acqua;San Giuliano Terme;PI;www.acasadipato.it;acasadipato@libero.it;"Aria Condizionata;Asciugacapelli;Tv Satellitare;Proprio Parcheggio;Trasporto Clienti Stazione;Servizio Baby Sitting;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Cucina di Uso Comune;Accesso con Mezzi Pubblici";0;0E-11;0E-11;SAN GIULIANO TERME;PISA;Toscana
18283;http://www.turismo.intoscana.it/booking/html/mappa.php?id=18283;AGRITURISMO AMEDEA;Agriturismi;0573400945;;Via Fornace di San Giorgio;Pistoia;PT;www.agriturismoamedea.it;info@agriturismoamedea.it;Propria Piscina Scoperta;0;0E-11;0E-11;PISTOIA;PISTOIA;Toscana
