Id,Nome,Categoria,Telefono,Indirizzo,Comune,SiglaProvincia,Email,Valutazione,Latitudine,Longitudine,Provincia,EsisteValutazione,Popolazione
16796sr,A Casa Di Alice,Case per Vacanze,393 0395222,"Via Domenico Sartori, 5 - Cisanello",Pisa,PI,alice26507@libero.it,1,43.7103156626,10.4394257069,Pisa,0,89059
16809sr,Appartamento Blu,Case per Vacanze,055 8719994,"Via Siena, 12/b",Castagneto Carducci,LI,immobilore@virgilio.it,1,43.1780836,10.540594,Livorno,0,8751
16811sr,Al Giardino Di Rosi,Alloggi Privati,0558496172,"Via Poggiosecco, 37",Borgo San Lorenzo,FI,rosina.padelli@gmail.com,1,43.950331495,11.4094519615,Firenze,0,18169
16812sr,Sant'ilario,Affittacamere,0571698195,"Via Santa Maria A Chianni, 40 (cabbialla)",Gambassi Terme,FI,info@tenutasantilario.it,1,43.540104,10.954871,Firenze,0,4838
16813sr,Li Zuti,Residence,055699206,Di Montisoni (s. Donato In Collina),Bagno A Ripoli,FI,info@lizutiresort.com,4,43.7201252653,11.3697338104,Firenze,1,25207
16815sr,Holiday House David Florence,Case per Vacanze,055433613,"Via Del Berignolo, 30/a",Firenze,FI,100servizi@infow.net,1,43.8072651332,11.2450030446,Firenze,0,362742
16818sr,Platinhome,Case per Vacanze,0554794584,"Via Ricasoli, 48",Firenze,FI,info@platinhome.it,1,43.7766424,11.2584388,Firenze,0,362742
16824sr,La Collina Dei Cipressi,Case per Vacanze,0556594026,"Via Campati, 5",Fiesole,FI,rina.maleci@gmail.com,1,43.7733916,11.3417307,Firenze,0,13666
16829sr,La Corte Di Stelio B&b,Affittacamere,050 2200092,"Via S. Agostino, 285 - San Giusto",Pisa,PI,info@lacortedistelio.it,1,43.700769,10.396151,Pisa,0,89059
16831sr,B&b Tenuta Savorgnano,Alloggi Privati,0575 422010,"I Marzi, 5",Subbiano,AR,tenutasavorgnano@googlemail.com,1,43.577095415,11.957116127,Arezzo,0,6299
16838sr,Agriturismo Il Torrino,Agriturismi,0575 901610,Le Contesse C.S. 220 - Il Torrino,Cortona,AR,info@iltorrino.eu,1,43.2690949265,11.9923684001,Arezzo,1,21178
16851sr,Bed And Breakfast Il Bacchino,Alloggi Privati,3333601636-3386780688,"Piazza San Jacopo, 6",Prato,PO,info@bebilbacchinoprato.com,1,43.878416881,11.0962289572,Prato,0,196317
16856sr,Fontelisa,Agriturismi,0564/589606,Zona Bestiale 3 - Montiano,Magliano In Toscana,GR,info@agriturismofontelisa.it,3,42.6351426853,11.2304091454,Grosseto,1,3294
16857sr,Appartamento Il Tufo Rosa,Case per Vacanze,0564/617019,"Largo Nicola Ciacci, 1/a",Pitigliano,GR,info@iltuforosa.com,1,42.6356004782,11.673027277,Grosseto,0,3585
16911sr,Val Di Luce Spa Resort,Residence,057360961,Via Val Di Luce 22/c/d,Abetone Cutigliano,PT,info@valdilucesparesort.it,4,44.1389807,10.6315014,Pistoia,1,1836
16924sr,Antica Locanda Delle Panche,Affittacamere,0573/26716 349/6782147,"Via Modenese, 758",Pistoia,PT,d.l.ferrari@libero.it,1,44.0327171,10.8750983,Pistoia,0,89524
16933sr,Via Dalla Pazza Folla,Alloggi Privati,0573735223,Via Rubattorno 271,Quarrata,PT,mariateresaizzo@katamail.com,1,43.8721971,10.934308,Pistoia,0,26793
16942sr,Fornacino B&b,Alloggi Privati,0571 462006,"Fornacino, 58 - La Serra",San Miniato,PI,info@fornacino.com,1,43.6339708,10.8420789,Pisa,0,27732
16943sr,Le Muricce,Affittacamere,0577 327208,"Via Basciano, 24 - Loc. Basciano",Monteriggioni,SI,jademans@tin.it,1,43.372037,11.2967222,Siena,0,10000
16944sr,Le Muricce 2,Affittacamere,0577 327208,"Via Basciano, 24 - Loc. Basciano",Monteriggioni,SI,jademans@tin.it,1,43.372037,11.2967222,Siena,0,10000
16953sr,Sulle Orme Di Dante Di Gattai Ornella,Agriturismi,349 5539175,Via Vecchia - Loc. Ragnaia,San Gimignano,SI,ornellagattai@live.it,1,43.4638840914,11.0450363159,Siena,1,7493
16975sr,Le Piagge B&b,Alloggi Privati,0575 630119,"N.A. Le Piagge, 29",Cortona,AR,lepiaggebbinfo@gmail.com,1,43.2713978,11.9740218,Arezzo,0,21178
16982sr,Casanuova Di Cignano,Alloggi Privati,0571667256,"Via Quercitella, 179",Certaldo,FI,manop@libero.it,1,43.547391,11.038561,Firenze,0,15534
16983sr,Villa Di Campolungo,Agriturismi,0550515250,"Via Campilungo, 1 (querciola)",Fiesole,FI,info@villadicampolungo.it,2,43.8523010099,11.3224303722,Firenze,1,13666
16987sr,Casa Bidini,Alloggi Privati,3471000930,"Via Pescioni, 54",Arezzo,AR,info@casabidini.com,1,43.4631360407,11.8855936825,Arezzo,0,96535
16988sr,Al Settimo Cielo,Alloggi Privati,3398723721,"Guido Monaco,92",Arezzo,AR,fstatuti@hotmail.it,1,43.4618175607,11.8765036762,Arezzo,0,96535
16992sr,Podere Chiaromonte,Agriturismi,0587 609004,"Via Nuova - La Piaggia, 15 - Forcoli",Palaia,PI,info@poderechiaromonte.it,2,43.6049413,10.7032227,Pisa,1,4532
16994sr,Le Capannacce Societa Cooperativa,Ostelli,0587 622106,Le Capannacce - Chiecinella,Palaia,PI,capannacce@gmail.com,1,43.632918657,10.7800501585,Pisa,0,4532
16996sr,B & B Le Pulere,Alloggi Privati,0565 964437,"Via Madonna Di Lacona, 249 - Loc. Lacona",Capoliveri,LI,giuliano.franciosi@tin.it,1,42.7695887172,10.3109478951,Livorno,0,3908
17003sr,Agriturismo Dallolivo,Agriturismi,0565 765123,"Loc. Magazzino, 273/b",Castagneto Carducci,LI,info@dallolivo.it,2,43.1597248,10.610966,Livorno,1,8751
17009sr,Dimora Nel Corso,Affittacamere,0578 758757,"Via Di Gracciano Del Corso, 33",Montepulciano,SI,info@trattoriadicagnano.it,1,43.0951574,11.7832361,Siena,0,13280
17038sr,B&b Casa Cecchi,Alloggi Privati,0577 378426,"Via Strada Istieto, N. 71 Int. 2",Siena,SI,casacecchisiena@gmail.com,1,43.2960281,11.3572465,Siena,0,52974
17049sr,Ca' Scheta,Alloggi Privati,3489002622,"Via Cã  Di Scheta, 7",Palazzuolo Sul Senio,FI,info@cadischeta.it,1,44.0822366303,11.5324473381,Firenze,0,1113
17054sr,La Gutula,Ostelli,0030000000000000,"Piazza Marconi, 3",Bagnone,MS,foresteriagutula@virgilio.it,1,44.315415,9.994313,Massa-carrara,0,1677
17057sr,Alloro B&b,Alloggi Privati,0039058571860,"Via Ficola, 29 Bis",Carrara,MS,beballoro@virgilio.it,1,44.0687573,10.0887165,Massa-carrara,0,59986
17061sr,Foddi Maria Angela,Agriturismi,0039018768905,"Via Celso, 12",Fosdinovo,MS,maria.foddi@gmail.com,2,44.1239474716,9.99678611755,Massa-carrara,1,4586
17062sr,A Casa Di Marilù,Alloggi Privati,0039018768218,"Via San Rocco, 32 - Pulica",Fosdinovo,MS,marilubernucci@gmail.com,1,44.1452998,10.044135,Massa-carrara,0,4586
17063sr,I Maseri,Alloggi Privati,00390187628505,"Via Dei Pini, 28",Fosdinovo,MS,imaseri@gmail.com,1,44.1332144,9.9819868,Massa-carrara,0,4586
17065sr,Casa Vallini,Alloggi Privati,00390187474213,"Via Montebello, 46",Licciana Nardi,MS,info@casavallini.com,1,44.2648383,10.0379818,Massa-carrara,0,4722
17066sr,La Vecchia Loggia,Alloggi Privati,00390187471249,"Via Pontebosio, 19",Licciana Nardi,MS,info@lavecchialoggia.com,1,44.2511126,10.0217463,Massa-carrara,0,4722
17074sr,Ca' Del Moro Resort,Alberghi,00390187832202,"Via Casa Corvi, 9",Pontremoli,MS,info@cadelmoro.it,1,44.3851810435,9.86707448959,Massa-carrara,0,6897
17075sr,Ca' Battista B&b,Alloggi Privati,00393278387687,"Via Montelungo Inferiore, 63 - Montelungo Terme",Pontremoli,MS,info@cabattista.eu,1,44.4464651401,9.90964651108,Massa-carrara,0,6897
17087sr,Suite Accommodation,Affittacamere,0583 579277,Via Di Mastiano E Gugliano - Al Gaddini - Mastiano,Lucca,LU,info@suiteaccommodation.com,1,43.8430139,10.507994,Lucca,0,89156
17094sr,B&b San Romolo,Affittacamere,0575 555325,Bagni Di Cetica,Castel San Niccolò,AR,info@bagnodicetica.it,1,43.6933214764,11.6237068176,Arezzo,0,2492
17099sr,Locanda Del Glicine,Affittacamere,0564/996490,"Piazza Garibaldi, 6/8",Campagnatico,GR,ilglicine@tin.it,1,42.8827578,11.2752811,Grosseto,0,2353
17109sr,B&b Pinco House,Alloggi Privati,3289573193,"Casanuova, 48/b Santa Maria",Lucignano,AR,labfontana@libero.it,1,43.2756169,11.7321897,Arezzo,0,3394
17110sr,Nessun Luogo E' Lontano,Alloggi Privati,3339418317,"Via Massimiliano Soldani, 3",Montevarchi,AR,nessunluogoel@gmail.com,1,43.5309261,11.5638014,Arezzo,0,24137
17123sr,Villa Senaia,Agriturismi,3334001234,"Noceta, 58/a",Castiglion Fiorentino,AR,info@villasenaia.com,1,43.3502731184,11.944026947,Arezzo,1,12935
17127sr,San Guglielmo,Agriturismi,0588 75053,"Podere San Guglielmo, 30 - Lagoni Rossi - Lustignano",Pomarance,PI,holidays@agriturismosanguglielmo.it,2,43.1533246204,10.7763487101,Pisa,1,5314
17128sr,Castelvecchio,Agriturismi,0587 658318,Via Del Monte 34,Terricciola,PI,info@agricastelvecchio.it,1,43.5212862,10.6729702,Pisa,0,4446
17132sr,Agriturismo Poggianto,Agriturismi,3356562200,Poggianto,Pergine Valdarno,AR,info@dimoredipoggianto.it,1,43.49489206,11.687489748,Arezzo,1,
17147sr,Podere Faeta,Agriturismi,335/7053601,Strada Di Faeta Vallerona,Roccalbegna,GR,poderefaeta@gmail.com,1,42.7921747,11.4706123,Grosseto,1,918
17164sr,Firenze In Campagna,Alloggi Privati,0555392839,"Via Di Riboia, 16",Impruneta,FI,florenceincountry@gmail.com,1,43.7091225,11.2422995,Firenze,0,14411
17180sr,Principato Di Toscana,Agriturismi,0583.216216,"San Piero, 1",Montecarlo,LU,info@principatoditoscana.it,2,43.8524402733,10.6709003448,Lucca,1,4403
17189sr,San Carlo,Alloggi Privati,0571581102,"Via Soldaini, 77",Cerreto Guidi,FI,info@sancarlobedandbreakfast.com,1,43.7275337464,10.886528492,Firenze,0,10714
17196sr,Alice Del Lago,Case per Vacanze,0573986534 3337274482,Via Vergine Dei Mei 4/b,Pistoia,PT,info@alicedellago.com,1,43.8953256611,10.92212677,Pistoia,0,89524
17201sr,Santo Graal,Alloggi Privati,3474486993,Piazza Cecina 87,Larciano,PT,info@santograalbb.com,1,43.8487569,10.8761923,Pistoia,0,6312
17202sr,Chez Moi,Alloggi Privati,055589915,"Via G. Cavalcanti, 11",Firenze,FI,info@chezmoifirenze.it,1,43.7858740161,11.2728738785,Firenze,0,362742
17232sr,Campallegro,Agriturismi,0586 622201,"Campilunghi, 4 - - S. Pietro In Palazzi",Cecina,LI,info@campallegro.it,3,43.3206126,10.4694688,Livorno,1,27965
17236sr,Villino Ermione,Alloggi Privati,338 1372085 - 349 8109864,"Via F. Barbolani, 22 - P.T. - Marina Di Pisa - Marina Di Pisa",Pisa,PI,info@villinoermione.it,1,43.6764543873,10.2728015184,Pisa,0,89059
17243sr,Acquechete,Agriturismi,0587 632081,"S. P. Delle Colline, 6 - I Pini - Montefoscoli",Palaia,PI,info@acquechete.it,1,43.5836394861,10.7925653458,Pisa,0,4532
17252sr,Podere Chiantini,Case per Vacanze,3348787802,"Via Larga, 26",Castelfranco Piandiscò,AR,info@poderechiantini.it,1,43.636907,11.5382374,Arezzo,0,9793
17263sr,Agriturismo Cerrecchia,Agriturismi,0577 960062,S.P. 101 - Loc. Montagnola - Fraz. Cerrecchia,Casole D'elsa,SI,dario.ciampoli@ciodue.it,2,43.3279873864,11.1857557297,Siena,1,3717
17267sr,Rinidia Bio,Agriturismi,0577 347413,"Loc. Le Colombaie, 219 - Loc. S. Rocco A Pilli",Sovicille,SI,iinfo@agriturismosiena.travel,2,43.2638312815,11.2772083282,Siena,1,9869
17294sr,Central Park Versilia Meuble,Alberghi,0584 21151,"Via Tonfano, 305 - Tonfano - Marina",Pietrasanta,LU,info@centralparkversilia.it,3,43.9312254,10.2058047,Lucca,1,22933
17305sr,Agriturismo Le Querce,Agriturismi,3489204868,"Via Valicandoli, 123 Bis",Bibbona,LI,agriturismolequerce@gmail.com,2,43.2793589,10.5872211,Livorno,1,3181
17364sr,Podere Le Passerine,Case per Vacanze,3494674783 3477088151,Via Di Macchino 8,Massa E Cozzile,PT,poderelepasserine@virgilio.it,1,43.9225224,10.7362571,Pistoia,0,7753
17370sr,Gredo,Case per Vacanze,0039050384079,"Piazza Immacolata, 30 - Filetto",Villafranca In Lunigiana,MS,info@appartamentigredo.com,1,44.3016141,9.9607628,Massa-carrara,0,4557
17372sr,Il Giardino Di Rosmarino,Alloggi Privati,003901871835137,"Via Case Sparse, 6 - Strada Per Arzelato",Pontremoli,MS,ilgiardinodirosmarino@yahoo.it,1,44.3418045,9.847685,Massa-carrara,0,6897
17373sr,Ca' D' Romeo,Alloggi Privati,00393296236732,"Loc. Tassonarla, 33 - Riccã²",Tresana,MS,cipo.1979@libero.it,1,44.2553333,9.9139074,Massa-carrara,0,1956
17375sr,Accommodation In ... Carrara,Affittacamere,00390585777000,"Via Carriona Di Colonnata, 41",Carrara,MS,info@accommodationcarrara.com,1,44.0817771,10.1225665,Massa-carrara,0,59986
17377sr,Marina B&b,Alloggi Privati,00390187626581,"Via Paghezzana, 54 - Paghezzana",Fosdinovo,MS,bebmarina@gmail.com,1,44.1268124,9.9843359,Massa-carrara,0,4586
17379sr,Il Salice Felice,Alloggi Privati,00390585926713,"Via Monte San Michele, 4 - Turlago",Fivizzano,MS,info@ilsalicefelice.it,1,44.223591,10.1476601,Massa-carrara,0,7060
17381sr,La Collina Del Sole,Alloggi Privati,00390585982358,"Loc. Maglietola, 10",Fivizzano,MS,lacollinadelsole1753@gmail.com,1,44.2393888,10.127037,Massa-carrara,0,7060
17416sr,Az. Agr. Cognanello,Agriturismi,0578 757834,"Loc. Loc. Bertille, 01",Montepulciano,SI,cognanello@libero.it,2,43.0812405,11.7746802,Siena,1,13280
17423sr,Il Cavallo,Alberghi,0558417899,"Via Della Repubblica, 7",Barberino Di Mugello,FI,info@hotelilcavallo.it,3,44.0013083,11.2383934,Firenze,1,10938
17430sr,Le Sodole Country Resort & Golf,Residence,0587 484028,"Via Delle Sodole, 1 - Le Sodole",Pontedera,PI,info@lesodole.it,4,43.6507955292,10.6775093079,Pisa,1,29458
17432sr,Il Bonsai,Affittacamere,388 1464716,"Livia Gereschi, 32 - P.T. Int 4",Pisa,PI,ilbonsaibb@gmail.com,1,43.7154485,10.4076042,Pisa,0,89059
17437sr,Alfieri B&b,Alloggi Privati,050 864590 - 320 3489946,"Via Vittorio Alfieri, 10 - Ghezzano",San Giuliano Terme,PI,info@bb-cisanello-pisa.com,1,43.7142458,10.4414073,Pisa,0,30701
17441sr,Agriturismo Boschi Salviati,Agriturismi,0575 848518,"Boschi Salviati, 30",Marciano Della Chiana,AR,info@sanlucianovini.it,2,43.3426581861,11.7806053162,Arezzo,1,3431
17444sr,Fossederi,Agriturismi,338 1943093,"Via Del Lago, 2 Pieve Di Santa Luce",Santa Luce,PI,info@agriturismofossederi.com,1,43.4786669,10.5419486,Pisa,1,1626
17528sr,La Luna Di Giulia,Alloggi Privati,00390187410340,"Via Bora, 2",Podenzana,MS,info@lalunadigiulia.it,1,44.2073703,9.9431481,Massa-carrara,0,2101
17655sr,Magnolia B&b,Affittacamere,00390585840610,"Viale Xx Settembre, 142 - Loc. Stadio",Carrara,MS,info@bedandbreakfastmagnolia.it,1,44.079337,10.101236,Massa-carrara,0,59986
17707sr,Casa Al Parco,Case per Vacanze,3358259393,"Via Spillocchi, 79/e (spillocchi)",Gambassi Terme,FI,info@casaalparco.com,1,43.5273932386,10.9278130531,Firenze,0,4838
17718sr,Agriturismo Belvedere,Agriturismi,0575 618703,"C.S. Centoia,109",Cortona,AR,romina.mencacci@alice.it,1,43.2008639,11.9396678,Arezzo,1,21178
17747sr,La Regina,Agriturismi,050 749202,Di Macerata 304 Santo Stefano A Macerata,Cascina,PI,info@agriturismolaregina.it,2,43.653656,10.508182,Pisa,1,44826
17752sr,Borgo Di Pratavecchie,Case per Vacanze,050 7846191,Via Di Pratavecchie Migliarino,Vecchiano,PI,info@pratavecchie.it,1,43.7593863619,10.3357851505,Pisa,0,11859
17788sr,Le Crete,Agriturismi,0577 661929,"Podere Sole, 9",Trequanda,SI,info@lecreteaziendagraria.it,1,43.1925368688,11.6443061829,Siena,1,1167
17796sr,Cristina Casa Vacanze,Case per Vacanze,320 1430305,"Via Magenta, 20 - Casciana Alta",Lari,PI,info@cristinacasavacanze.it,1,43.5395154218,10.5998191237,Pisa,0,
17817sr,Mimosa B&b,Alloggi Privati,050 775388,"Via Luigi Preite, 17 Casciavola",Cascina,PI,sgradassi@yahoo.it,1,43.6907698,10.4885294,Pisa,0,44826
17824sr,A Casa Di Duke...,Alloggi Privati,00390000000000000000000,"Via Luogo Al Colle, 18 - Bedizzano",Carrara,MS,camaxdona@cheapnet.it,1,44.08,10.1242222,Massa-carrara,0,59986
17825sr,Tre Gatti,Alloggi Privati,00390000000000000000,"Via Viottolo Delle Miniere, 8 - Castagnetola",Massa,MS,lavi.cuore@libero.it,1,44.0386652,10.1441744,Massa-carrara,0,66288
17848sr,Parco Del Mulino,Affittacamere,0586 509567,"Via Voltolino Fontani, 1/3 - Ardenza",Livorno,LI,parcodelmulino@gmail.com,1,43.5135530042,10.3248631954,Livorno,0,153859
17851sr,Agriturismo La Salciaia,Agriturismi,3283578556,"La Salciaia,668",Monte San Savino,AR,info@lasalciaia.it,1,43.3091910999,11.7566585541,Arezzo,1,8573
17857sr,Il Cuore B&b,Alloggi Privati,0039058547282,"Via Giardini, 13",Massa,MS,info@bbilcuore.it,1,44.0362803,10.1439043,Massa-carrara,0,66288
17859sr,Palazzo Del Duca,Case per Vacanze,00000000000000,"Via Del Borgo, 77 - Tavernelle",Licciana Nardi,MS,info@palazzodelduca.it,1,44.3015361,10.0732899,Massa-carrara,0,4722
17863sr,B&b San Marco,Alloggi Privati,00390585855520,"Via Filattiera, 15 Ter - Avenza",Carrara,MS,bandbsanmarco@libero.it,1,44.0530646,10.0536924,Massa-carrara,0,59986
17866sr,Casa Virgilio B&b,Alloggi Privati,0039018768927,"Via Boccognano, 5 - Fosdinovi",Fosdinovo,MS,casavirgilio2000@yahoo.it,1,44.1332732,10.0176036,Massa-carrara,0,4586
17867sr,La Casatorre,Case per Vacanze,00393337522679,"Via Ponticello, 100 - Filattiera",Filattiera,MS,info@casatorre.it,1,44.3492635904,9.92563247681,Massa-carrara,0,2190
17868sr,Locanda Di Campagna,Alloggi Privati,0039000000000000,"Via Castagnetoli Ponte Taglia, 2 - Piano Di Busatica",Mulazzo,MS,info@locandadicampagna.com,1,44.3301734,9.8836608,Massa-carrara,0,2289
17870sr,Il Mulino Del Tempo Perduto,Case per Vacanze,00390000000000,"Piazza Roma, 0 - Piallastra Le Tre Fontane",Bagnone,MS,debdorsi73@hotmail.it,1,44.3153196,9.9956531,Massa-carrara,0,1677
17871sr,Le Roccaglie,Case per Vacanze,00390187415720,"Via Saigola, 8",Aulla,MS,info@leroccaglie.it,1,44.188154,9.9395417,Massa-carrara,0,10690
17873sr,B&b Villa Belverde,Affittacamere,00390585845304,"Via Xx Settembre, 73 - Carrara",Carrara,MS,info@villabelverde.it,1,44.0664329,10.0756357,Massa-carrara,0,59986
17874sr,B&b Centrale,Alloggi Privati,0039058551292,"Viale Xx Settembre, 254/a - Avenza",Carrara,MS,bedandbreakfastcentrale@gmail.com,1,44.0503629,10.0577867,Massa-carrara,0,59986
17904sr,Ely,Alberghi,0584 50758,"Via Carrara, 16",Viareggio,LU,info@elyhotel.it,2,43.87769573,10.238699913,Lucca,1,60890
17928sr,Fattoria Di Pietra,Agriturismi,335/8446154,Castel Di Pietra,Gavorrano,GR,info@fattoriadipietra.com,1,0.0,0.0,Grosseto,1,8262
17940sr,Residence Miranda,Residence,0573 366509,"Via Pacinotti, 16",Pistoia,PT,info@residencemiranda.it,2,0.0,0.0,Pistoia,1,89524
17945sr,La Piccionaia,Alloggi Privati,349 4100280,"Via G. B. Landeschi, 50 - Sant'angelo - La Scala",San Miniato,PI,silviamaritan@yahoo.it,1,0.0,0.0,Pisa,0,27732
17961sr,B&b Naturae,Alloggi Privati,050 773008 - 339 7338363,"Via Di Pettori, 69 - Pettori",Cascina,PI,info@bbnaturae.com,1,0.0,0.0,Pisa,0,44826
17970sr,Villa Jacopone,Affittacamere,055576450,"Via Iacopone Da Todi, 38",Firenze,FI,info@villajacopone.it,1,0.0,0.0,Firenze,0,362742
17995sr,La Palma,Alberghi,0584 616200,"Via Montecastrese, 11 Lido",Camaiore,LU,info@hotelapalma.it,3,0.0,0.0,Lucca,1,31914
18002sr,What About Pisa,Affittacamere,0587 644032,"Via Del Commercio Sud, 35 A",Casciana Terme,PI,info@whataboutpisa.it,1,0.0,0.0,Pisa,0,12130
18079sr,Il Mugello,Agriturismi,0558493562,"Via Scopeto, 19",Vicchio,FI,si.manetti@tiscali.it,2,0.0,0.0,Firenze,1,8037
18087sr,L'oliveta,Case per Vacanze,0577 1655432,"Strada Grossetana, 69",Siena,SI,info@casavacanzeloliveta.it,1,0.0,0.0,Siena,0,52974
18093sr,I Limoni B&b,Affittacamere,050 577139,"Via A. Volpi, 15, P.T.",Pisa,PI,ilimonibedandbreakfast@hotmail.it,1,0.0,0.0,Pisa,0,89059
18120sr,La Casa Nel Borgo,Alloggi Privati,334 1145146,"Via Piave, 24 - Bibbona",Bibbona,LI,info@casanelborgo.com,1,0.0,0.0,Livorno,0,3181
18135sr,Papa Nicoletta,Agriturismi,050 937736,"Via Del Chiasso, 11 Montemagno",Calci,PI,info@papanicoletta.it,2,0.0,0.0,Pisa,1,6308
18167sr,Toscana Family Holidays,Case per Vacanze,050 685978,"Via Delle Colline, 4 Pieve Di Santa Luce",Santa Luce,PI,info@toscanafamilyholidays.com,1,0.0,0.0,Pisa,0,1626
18201sr,Corte Tommasi,Residence,0583 23599,"Via Giovanni Xxiii, 56 / C Orentano",Castelfranco Di Sotto,PI,cortetommasi@libero.it,3,0.0,0.0,Pisa,1,13560
18216sr,B&b La Pergoletta,Alloggi Privati,347 3880644,Via Oratoio 23 / A - Oratoio,Pisa,PI,pignieri@alice.it,1,0.0,0.0,Pisa,0,89059
18217sr,Tower's Garden,Alloggi Privati,320 1538598,"Via Pietro Da Pisa , 6",Pisa,PI,giulia_bargagna@yahoo.it,1,0.0,0.0,Pisa,0,89059
18222sr,A Casa Di Pato,Alloggi Privati,339 1177241,"Via Aurelia, 8/a - Madonna Dell'acqua",San Giuliano Terme,PI,acasadipato@libero.it,1,0.0,0.0,Pisa,0,30701
18283sr,Agriturismo Amedea,Agriturismi,0573400945,Via Fornace Di San Giorgio,Pistoia,PT,info@agriturismoamedea.it,1,0.0,0.0,Pistoia,0,89524
18296sr,Anemone Aprtments,Case per Vacanze,055571296,"Via Masaccio, 234",Firenze,FI,info@relaiscloris.com,1,0.0,0.0,Firenze,0,362742
18297sr,Relais La Corte Di Cloris,Affittacamere,055571296,"Via Masaccio, 234",Firenze,FI,info@relaiscloris.com,1,0.0,0.0,Firenze,0,362742
18315sr,Casale Santamaria,Affittacamere,333 6730686,"Via Panoramica Sandro Pertini, 97 - Molina Di Quosa",San Giuliano Terme,PI,casale-santamaria@tiscali.it,1,0.0,0.0,Pisa,0,30701
18336sr,Casale Santamaria,Case per Vacanze,333 6730686,"Via Panoramica Sandro Pertini, 97 - Molina Di Quosa",San Giuliano Terme,PI,casale-santamaria@tiscali.it,1,0.0,0.0,Pisa,0,30701
2363rb,Borgo San Jacopo,Ristorante,055281661,Via Borgo San Jacopo 32/r,Firenze,FI,bsj@lungarnocollection.com,1,43.7006504,10.7444344,Firenze,0,362742
686rb,"Ristorante ""la Certosa""",Ristorante,055 2048876,"Via Cassia, 1",Firenze,FI,ristcert@tin.it,1,43.73020761383,11.22335659888,Firenze,0,362742
2026rb,Osteria Di Giogo,Ristorante,0556461311,Via Chiantigiana 106,Ponte A Ema,FI,infi@osteria-giogo.it,1,43.7471269,11.2940376,Firenze,0,
2351rb,Erboristeria Albero Verde,Bottega,0552047446,"Via Senese, 221-223/rosso",Galluzzo,FI,info@alberoverde.net,1,43.7497312,11.2212111,Firenze,0,
2644rb,Trattoria Omero,Ristorante,055220053,Via Pian Dei Giullari 11/r,Arcetri,FI,omero@ristoranteomero.it,1,43.7511749,11.2562538,Firenze,0,
1425rb,Piazzale Del Gusto,Ristorante,0550139903,"Via Michelangiolo, 61",Firenze,FI,info@piazzaledelgusto.it,1,43.75762740825,11.27100058344,Firenze,0,362742
1982rb,La Terrazza Del Principe,Ristorante,055 224104,"Viale Machiavelli, 10",Firenze,FI,info@laterrazzadelprincipe.com,1,43.762111,11.2726158,Firenze,0,362742
2587rb,Trattoria Da Beppino,Ristorante,0556810505,Via Di Ripoli 13/r,Firenze,FI,trattoriabeppino@gmail.com,1,43.7627571,11.2789025,Firenze,0,362742
1064rb,Trattoria Boboli,Ristorante,055 2336401,Via Romana 45 R,Firenze,FI,trattoriaboboli@gmail.com,1,43.7640798,11.2461386,Firenze,0,362742
