Id,url,Nome,Categoria,Telefono,Fax,Indirizzo,Comune,SiglaProvincia,website,Email,facilities,Valutazione,Latitudine,Longitudine,PRO_COM,Provincia,Regione,EsisteValutazione
12366sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12366,Le Pianacce,Case per Vacanze,0583 68403,,"Via Ss. Del Passo Delle Radici - Loc. Pianacce, 30/a",Castiglione di Garfagnana,LU,,dasuffre@tin.it,Ristorante,0,44.1492689,10.4110921,CASTIGLIONE DI GARFAGNANA,Lucca,Toscana,1
12411sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12411,Holiday Prato Verde,Case per Vacanze,,0583 356008,"Via Monti Di Chiatri, 1750 - Chiatri Puccini",Lucca,LU,www.residencepratoverde.com,angeli.m@tin.it,Riscaldamento;Bar;Cassette di Sicurezza in Camera;Frigo Bar;Tv Satellitare;Accesso Internet;Ristorante;Accettazione Animali;Proprio Parcheggio;Trekking;Sala Televisione;Celle Frigorifere;Impianto autonomo di chiarificazione e smaltimento delle acque refl,0,43.8632093,10.3862655,LUCCA,Lucca,Toscana,1
12412sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12412,Al Foionco,Case per Vacanze,0583 329298,0583 329298,"Via Villa Pardini, 642 - Al Foionco - S.Macario In Monte",Lucca,LU,www.alfoionco.it,info@alfoionco.it,Proprio Parcheggio;Carta di Credito,0,43.8430139,10.507994,LUCCA,Lucca,Toscana,1
12417sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12417,La Gioconda,Agriturismi,0571909002,05711831872,"Via Santa Lucia, 4 (santa Lucia)",Vinci,FI,www.agriturismolagioconda.com,agriturismo.lagioconda@virgilio.it,Propria Piscina Scoperta;Somministrazione Alimenti,2,43.7798518,10.9234444,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12418sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12418,Spazzavento,Agriturismi,0571585712,0571841840,"Via Apparita, 85 (apparita)",Vinci,FI,www.spazzavento.it,info@spazzavento.it,Accessibilit&agrave; Disabili;Riscaldamento;Telefono in camera;Vendita prodotti agricoli;Tv Satellitare;Accesso Internet;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Accesso con Vetture Private;Degustazione;Somministrazione Alimen,3,43.782752507,10.879163146,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12429sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12429,Miravalle,Case per Vacanze,,,Sermezzana,Minucciano,LU,www.miravallevacanze.com,info@miravallevacanze.com,Riscaldamento;Asciugacapelli;Tv Satellitare;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Giochi per Bambini;Accettazione Gruppi;Trekking;Macchine Lavatrici per biancheria,0,44.1954814,10.2253148,MINUCCIANO,Lucca,Toscana,1
12437sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12437,Le Muse,Case per Vacanze,3396576018,0583 641121,"Via Belvedere, 6 - Sillico",Pieve Fosciana,LU,www.lemuse-sillico.it,info@lemuse-sillico.it,Riscaldamento;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Mountain Bike;Carta di Credito;Accettazione Gruppi;Macchine Lavatrici per biancheria;Lampada Esterna;Sala separata per soggiorno o svago;Sala,0,44.1326117,10.44314,PIEVE FOSCIANA,Lucca,Toscana,1
12442sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12442,Garfagnana Quality Tourism,Case per Vacanze,0583 730442,0583 730442,Le Capanne - Calomini,Vergemoli,LU,www.qgarfagnana.it,info@qgarfagnana.it,Tv Satellitare;Wi-Fi;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Accettazione Gruppi;Accesso con Vetture Private;Trekking,0,44.0538913008,10.3946650028,VERGEMOLI,Lucca,Toscana,1
12446sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12446,Il Piastrino,Agriturismi,057156148,057156148,"Piastrino, 30 (piastrino)",Vinci,FI,www.ilpiastrino.it,info@ilpiastrino.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Vendita prodotti agricoli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Trasporto Clienti Stazione;Propria Pisc,3,43.7911561985,10.9172773361,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12447sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12447,Residence Il Patriarca,Case per Vacanze,0584 53558,0584 53555,"Via C.Colombo, 1",Viareggio,LU,www.residencepatriarcamaestoso.it,residencepatriarca@tiscali.it,Riscaldamento;Ascensore;Servizio Fax;Accesso Internet;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Estintori;Accesso con Mezzi Pubblici;Telefono;Rifornimento benzina immediate vicinanz,0,43.8798920234,10.2364683151,VIAREGGIO,Lucca,Toscana,1
12458sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12458,Colle Da Vinci,Agriturismi,0571584668,0571584668,"Via Carmignanese, 321 (vitolini)",Vinci,FI,www.colledavinci.com,info@colledavinci.com,Accessibilit&agrave; Disabili;Vendita prodotti agricoli;Tv Satellitare;Accettazione Animali;Propria Piscina Scoperta;Carta di Credito;Bancomat;Lavatura e Stiratura Biancheria;Accesso con Vetture Private,2,43.781224,10.9564966,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12459sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12459,La Pania,Ostelli,0584 1780261,06 62276768,"Via Del Teatro, 205 - Pruno",Stazzema,LU,www.ostellolapania.it,info@ostellolapania.it,Riscaldamento;Vendita prodotti agricoli;Parco o Giardino Proprio;Carta di Credito;Accettazione Gruppi;Trekking;Visite Guidate;Somministrazione Alimenti;Spazio attrezzato per il consumo di alimenti o bevande (Escluso Ristorante);Estintori;Sala Televisione,0,44.0090809,10.3109468,STAZZEMA,Lucca,Toscana,1
12463sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12463,Il Casolare Di Leonardo,Affittacamere,057156148,057156148,"Via Mazzantino, 11",Vinci,FI,www.davincileonardo.net,info@davincileonardo.net,Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Somministrazione Alimenti;Somministrazione Bevande,0,43.7896386,10.9164921,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12465sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12465,Il Piastrino,Affittacamere,3387342176,057156148,"Via Mazzantino, 31",Vinci,FI,www.davincileonardo.net,info@davincileonardo.net,Accessibilit&agrave; Disabili;Riscaldamento;Accesso Internet;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Giochi per Bambini;Accettazione Gruppi;Accesso con Vetture Private,0,43.7896386,10.9164921,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12473sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12473,Da Vinci,Alberghi,057190941,0571901305,Viale Togliatti (sovigliana),Vinci,FI,www.hotelda-vinci.it,info@hotelda-vinci.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credit,4,43.7256355,10.9444987,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12486sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12486,Ermellino,Alloggi Privati,3387342176,057156148,"Via Piastrino, 14 (piastrino)",Vinci,FI,www.ilpiastrino.it,info@ilpiastrino.it,Aria Condizionata;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Visite Guidate;Degustazione;Somministrazione Alimenti,0,43.7798518,10.9234444,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12488sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12488,Casa Carbonaia,Case per Vacanze,0571993252,0571993128,"Via Santa Lucia, 11 (santa Lucia)",Vinci,FI,www.casacarbonaia.com,info@casacarbonaia.com,Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta,0,43.8031389,10.9473872,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12490sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12490,La Porta Di Mignana,Case per Vacanze,0571584726,0571584726,"Via Mignana, 67 (mignana)",Vinci,FI,www.casavacanzelaporta.it,info@casavacanzelaporta.it,Aria Condizionata;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,0,43.7899521,10.967232,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12500sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12500,Scaldasole,Case per Vacanze,0571508561,,"Via Profonda, 24 (san Donato In Greti)",Vinci,FI,,cvacscaldasole@libero.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Asciugacapelli;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Accesso con Vetture Private;Trekking;Macchine Lavatrici per biancheria;Smaltimenti Rifiuti;Estintori;Lampada Est,0,43.7798518,10.9234444,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12508sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12508,Isera,Rifugi,0583 660203,0583 660203,Isera Orecchiella,Villa Collemandina,LU,www.rifugioisera.it,info@rifugioisera.it,Bar;Ristorante,0,44.159537,10.3987777,VILLA COLLEMANDINA,Lucca,Toscana,1
12510sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12510,La Romea,Residenze d'Epoca,0583 464175,0583 471280,"Vicolo Delle Ventaglie, 2",Lucca,LU,www.laromea.com,info@laromea.com,Aria Condizionata;Accettazione Animali;Carta di Credito;Servizio Baby Sitting,0,43.8437511609,10.5051398277,LUCCA,Lucca,Toscana,1
12513sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12513,Palazzo Tucci,Residenze d'Epoca,0583 464279 - 0583 496078,0583 463233,"Via Cesare Battisti, 13",Lucca,LU,www.palazzotucci.com,info@palazzotucci.com,Aria Condizionata;Proprio Parcheggio;Propria Autorimessa,0,43.8448251,10.5030539,LUCCA,Lucca,Toscana,1
12528sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12528,Podere Casalone,Agriturismi,0571508560,0571508560,Via G. E G. Larini (casalone),Capraia e Limite,FI,www.podereilcasalone.com,poderecasalone@libero.it,Accessibilit&agrave; Disabili;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Giochi per Bambini;Accettazione Gruppi;Accesso con Vetture Private;Degustazione;Sommi,2,43.7452618,10.9844635,CAPRAIA E LIMITE,Citta' Metropolitana Di Firenze,Toscana,1
12536sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12536,Villa Sorriso,Alberghi,05559027,0555978075,"Via A. Gramsci, 21",Fiesole,FI,www.albergovillasorriso.net,info@albergovillasorriso.net,Aria Condizionata;Accettazione Animali;Carta di Credito,1,43.8069646,11.2962281,FIESOLE,Citta' Metropolitana Di Firenze,Toscana,1
12545sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12545,Soggiorno Pezzati Daniela,Affittacamere,055291660,055287145,"Via San Zanobi, 22",Firenze,FI,www.soggiornopezzati.it,info@soggiornopezzati.it,Aria Condizionata;Accettazione Animali;Carta di Credito,0,43.7783137,11.254698,FIRENZE,Citta' Metropolitana Di Firenze,Toscana,1
12572sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12572,Arizona,Alberghi,055245321,0552346130,"Via L.C. Farini, 2",Firenze,FI,www.arizonahotel.it,info@arizonahotel.it,Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Bevande,3,43.7726949,11.2652428,FIRENZE,Citta' Metropolitana Di Firenze,Toscana,1
12635sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12635,Casa Howard Guest House,Residenze d'Epoca,335266017,066794644,"Via Della Scala, 18",Firenze,FI,www.casahoward.it,massimiliano@casahoward.it,Riscaldamento;Aria Condizionata;Ascensore;Telefono in camera;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Carta di Credito;Giochi per Bambini;Servizio Baby Sitting;Custodia Valori alla Reception;Serv,0,43.7736332,11.2482821,FIRENZE,Citta' Metropolitana Di Firenze,Toscana,1
12637sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12637,La Casa Del Garbo,Residenze d'Epoca,055293366,0559060783,"Piazza Della Signoria, 8",Firenze,FI,www.casadelgarbo.it,info@casadelgarbo.it,Carta di Credito,0,43.7699355713,11.2566518784,FIRENZE,Citta' Metropolitana Di Firenze,Toscana,1
12656sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12656,Piano Del Gallo,Agriturismi,055853365,0558546849,"Via Di Uzzano, 31 (pian Del Gallo)",Greve in Chianti,FI,www.piandelgallo.it,piangal@tin.it,Accettazione Animali;Propria Piscina Scoperta,2,43.5850969,11.3153622,GREVE IN CHIANTI,Citta' Metropolitana Di Firenze,Toscana,1
12690sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12690,Il Sapito,Agriturismi,0571698381,0571696414,Via Provinciale Delle Colline (sapito),Montaione,FI,www.poderitognetti.it,info@poderitognetti.it,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Cassette di Sicurezza in Camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Pi,2,43.5301313461,10.8991241455,MONTAIONE,Citta' Metropolitana Di Firenze,Toscana,1
12704sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12704,Santa Maria,Case per Vacanze,0571677232,0571677800,"Via Alberi, 74-80 (loc. Alberi)",Montaione,FI,www.s-maria.it,info@s-maria.it,Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,0,43.5795825567,10.8790826797,MONTAIONE,Citta' Metropolitana Di Firenze,Toscana,1
12708sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12708,Mony,Alloggi Privati,0571913742,0571913742,"Via Virgilio Rovai, 55",Montelupo Fiorentino,FI,,informazioni@bedandbreakfastmony.it,Aria Condizionata;Tv Satellitare;Accesso Internet;Wi-Fi;Accesso con Vetture Private;Somministrazione Alimenti;Cucina di Uso Comune;Smaltimenti Rifiuti;Accesso con Mezzi Pubblici,0,43.7304949,11.0218104,MONTELUPO FIORENTINO,Citta' Metropolitana Di Firenze,Toscana,1
12723sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12723,Pian D'ercole Resort,Alberghi,0558399578,0558395274,"Via Colognolese, 33 (montebello)",Pontassieve,FI,www.piandercoleresort.it,info@piandercoleresort.it,Aria Condizionata;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Asciugacapelli;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Custodia Valori alla Reception;Degustazione;Somminist,4,43.8288669,11.480766,PONTASSIEVE,Citta' Metropolitana Di Firenze,Toscana,1
12743sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12743,Il Vichiaccio,Case per Vacanze,0558218154,0558218154,"Vai Vicolabate, 32 B (mercatale V.P.)",San Casciano in Val di Pesa,FI,www.chianti-tuscany.it,info@chianti-tuscany.it,Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta,0,43.6309578946,11.2713718414,SAN CASCIANO IN VAL DI PESA,Citta' Metropolitana Di Firenze,Toscana,1
12745sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12745,Podere Fortuna,Agriturismi,0558487214,0558487498,"Via San Giusto A Fortuna, 7",San Piero a Sieve,FI,www.poderefortuna.com,info@poderefortuna.com,Riscaldamento;Accesso Internet;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Accesso con Vetture Private;Degustazione;Somministrazione Alimenti;Macchine Lavatrici per biancheria,1,43.9705273,11.3100451,SAN PIERO A SIEVE,Citta' Metropolitana Di Firenze,Toscana,1
12776sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12776,Il Vincio,Agriturismi,057156009,057156037,"Via San Pantaleo, 24 (san Pantaleo)",Vinci,FI,www.ilvincio.it,il.vincio@virgilio.it,Accessibilit&agrave; Disabili;Bar;Vendita prodotti agricoli;Frigo Bar;Proprio Parcheggio;Propria Piscina Scoperta;Accesso con Vetture Private;Degustazione;Somministrazione Alimenti;Estintori;Lampada Esterna;Colazione Compresa,3,43.7886462,10.8973044,VINCI,Citta' Metropolitana Di Firenze,Toscana,1
12783sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12783,Casa Schlatter,Affittacamere,055570588,055570588,"Viale Dei Mille, 14",Firenze,FI,www.casaschlatter-florence.com,info@casaschlatter-florence.com,Accettazione Animali;Carta di Credito;Somministrazione Alimenti,0,43.7808498,11.2790523,FIRENZE,Citta' Metropolitana Di Firenze,Toscana,1
12804sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12804,Policleto,Agriturismi,0556499003,0555371001,"Via Di Belvedere, 5/a",Bagno a Ripoli,FI,www.agriturismo-policleto.it,agriturismopolicleto@interfree.it,Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Trasporto Clienti Stazione;Propria Piscina Scoperta;Mountain Bike;Accettazione Gruppi;Accesso con Vetture Private;Tre,1,43.7536638,11.3226104,BAGNO A RIPOLI,Citta' Metropolitana Di Firenze,Toscana,1
12813sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=12813,Settembrini,Alloggi Privati,055487301,055487301,"Via L. Settembrini, 5",Firenze,FI,,franco.bensi@libero.it,Accettazione Animali;Carta di Credito;Somministrazione Alimenti,0,43.7878103,11.2672417,FIRENZE,Citta' Metropolitana Di Firenze,Toscana,1
13095sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=13095,Poggio Alla Cavalla,Agriturismi,057381448,057381448,Via Poggio Alla Cavalla 50,Lamporecchio,PT,www.poggioallacavalla.it,info@poggioallacavalla.it,,0,43.8024439,10.8646285,LAMPORECCHIO,Pistoia,Toscana,1
13100sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=13100,Casorelle,Agriturismi,3292087614,,"Via Di Casorelle, 11",Lamporecchio,PT,www.casorelle.com,info@casorelle.com,Accessibilit&agrave; Disabili;Accettazione Animali;Propria Piscina Scoperta;Somministrazione Alimenti,0,43.8240069,10.9080281,LAMPORECCHIO,Pistoia,Toscana,1
13151sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=13151,Agriturismo Di Medicina,Agriturismi,0572476065,0572451300,Via Per Medicina 22-24,Pescia,PT,www.agriturismomedicina.it,info@agriturismomedicina.it,Accessibilit&agrave; Disabili;Accettazione Animali;Propria Piscina Scoperta;Somministrazione Alimenti,0,43.9443556,10.6985155,PESCIA,Pistoia,Toscana,1
13154sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=13154,Borgo Della Limonaia,Agriturismi,0572953722,0572953722,Via Forracieca 7,Pieve a Nievole,PT,www.borgodellalimonaia.com,raffaelecalistri@virgilio.it,Accessibilit&agrave; Disabili;Accettazione Animali;Propria Piscina Scoperta;Somministrazione Alimenti,0,43.8900598,10.7931445,PIEVE A NIEVOLE,Pistoia,Toscana,1
13209sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=13209,Barracuda,Alberghi,0565 976893,0565 977254,"Viale Elba, 46 - M. Di Campo",Campo nell'Elba,LI,www.hotelbarracudaelba.it,info@hotelbarracudaelba.it,Riscaldamento;Aria Condizionata;Ascensore;Bar;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Wi-Fi;Ristorante;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Giochi per Bambini;Servizio Baby Sitting,3,42.7506954054,10.2349448204,CAMPO NELL'ELBA,Livorno,Toscana,1
13220sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=13220,Elba,Alberghi,0565 976224,0565 977280,"Via Per Portoferraio, 319 - M. Di Campo",Campo nell'Elba,LI,www.hotel-elba.it,info@hotel-elba.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta,3,42.7492772884,10.2347999811,CAMPO NELL'ELBA,Livorno,Toscana,1
13223sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=13223,Rustichello,Alberghi,0565 976584,0565 979761,"Via Degli Alzi, 439 - Loc. Alzi - M. Di Campo",Campo nell'Elba,LI,www.elbalink.it/hotel/rustichello/,hotelrustichello@tiscalinet.it,Proprio Parcheggio;Carta di Credito,2,42.7501877,10.1815316,CAMPO NELL'ELBA,Livorno,Toscana,1
13226sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=13226,Mistral,Alberghi,0565 979150,0565 979936,"Via Per Portoferraio, 85 - M. Di Campo",Campo nell'Elba,LI,www.mistralhotel.it,info@mistralhotel.it,Aria Condizionata;Bar;Proprio Parcheggio;Carta di Credito,3,42.7501877,10.1815316,CAMPO NELL'ELBA,Livorno,Toscana,1
